Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
20957,1334,53010,1920,8080,6,123,1023863,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17,5,204772.6,279534.8738,511831.0,560.0,1023095.0,511547.5,1194.303353,512392.0,510703.0,1023302.0,511651.0,1046.518036,512391.0,510911.0,0,0,0,0,92,60,2.930079513,2.930079513,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
14781,1495,57610,2560,21,6,1,10043021,9,15,105.0,188.0,23.0,0.0,11.66666667,9.313968005,34.0,0.0,12.53333333,14.54975045,29,2,436653.087,1105938.847,3392616.0,3.0,6724358.0,840544.75,1486539.722,3436985.0,3.0,10000000.0,717350.0,1361271.507,3392616.0,3.0,0,0,0,0,296,488,0.896144696,1.493574493,0.0,34.0,11.72,12.59139918,158.5433333,0,0,0,1,0,0,0,0,1.0,12.20833333,11.66666667,12.53333333,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
87464,769,47628,1409,5631,6,114,110,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,54545,18181,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,9090.909091,9090.909091,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
16267,1541,34072,2610,80,6,15,63138881,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,999720.0,63100000.0,10500000.0,11900000.0,32100000.0,999720.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.11086671,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011660.0,0.0,7011660.0,7011660.0,18700000.0,12200000.0,32100000.0,8015943.0,DoS Slowhttptest,0.0
13579,1495,55182,2560,21,6,470,10135287,9,15,96.0,188.0,20.0,0.0,10.66666667,8.246211251,34.0,0.0,12.53333333,14.54975045,28,2,440664.6522,1147169.796,3544042.0,3.0,6922833.0,865354.125,1601953.126,3587783.0,276.0,10100000.0,723937.8571,1416419.388,3544042.0,3.0,0,0,0,0,296,488,0.887986694,1.479977824,0.0,34.0,11.36,12.35205786,152.5733333,0,0,0,1,0,0,0,0,1.0,11.83333333,10.66666667,12.53333333,0,0,0,0,0,0,9,96,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
32302,4102,443,1590,50274,6,206,2434,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,821,2434.0,0.0,2434.0,2434.0,2434.0,2434.0,0.0,2434.0,2434.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,821.6926869,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,96,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
18211,1541,37960,2610,80,6,73,1133937,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1133937.0,0.0,1133937.0,1133937.0,1133937.0,1133937.0,0.0,1133937.0,1133937.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1.763766417,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,296,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,0.0
10179,1495,48538,2560,22,6,272,40,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50000,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
15100,1495,58250,2560,21,6,6,241,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,58091,12448,120.5,10.60660172,128.0,113.0,241.0,241.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8298.755187,4149.377593,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
27988,1541,57510,2610,80,6,506,103690107,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24,0,6099418.059,12900000.0,51300000.0,70.0,104000000.0,7406428.786,13900000.0,51300000.0,440.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.144661824,0.028932365,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705767.0,5239912.979,7410945.0,589.0,19300000.0,18800000.0,51300000.0,5871475.0,DoS slowloris,0.0
13935,1495,55902,2560,21,6,476,9089594,9,15,99.0,188.0,20.0,0.0,11.0,8.544003745,34.0,0.0,12.53333333,14.54975045,31,2,395199.7391,1029118.797,3232875.0,3.0,5987221.0,748402.625,1391826.433,3277033.0,3.0,9089462.0,649247.2857,1270703.836,3232875.0,3.0,0,0,0,0,296,488,0.990143234,1.650238724,0.0,34.0,11.48,12.41343358,154.0933333,0,0,0,1,0,0,0,0,1.0,11.95833333,11.0,12.53333333,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
18269,1541,38076,2610,80,6,73,5005915,8,5,266.0,11632.0,266.0,0.0,33.25,94.0452019,10184.0,0.0,2326.4,4437.056321,2376,2,417159.5833,1443987.002,5002434.0,4.0,3481.0,497.2857143,471.6325244,1337.0,4.0,5005904.0,1251476.0,2501842.733,5004240.0,97.0,0,0,0,0,264,168,1.598109437,0.998818398,0.0,10184.0,849.8571429,2714.203605,7366901.209,0,0,0,1,0,0,0,0,0.0,915.2307692,33.25,2326.4,0,0,0,0,0,0,8,266,5,11632,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,0.0
27366,1541,56266,2610,80,6,502,3002704,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1501352.0,710802.1212,2003965.0,998739.0,3002704.0,1501352.0,710802.1212,2003965.0,998739.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999099478,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
27924,1541,57382,2610,80,6,506,102673582,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24,0,6417098.875,13200000.0,51300000.0,53.0,103000000.0,7897961.231,14300000.0,51300000.0,223.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136354452,0.029218811,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205455.0,4532394.661,6410342.0,568.0,19300000.0,18800000.0,51300000.0,5867380.0,DoS slowloris,0.0
20893,1592,8080,1586,51772,6,48,16,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,750000,125000,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,62500.0,62500.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
1571,1541,52318,911,443,6,121,63291,5,4,121.0,3110.0,121.0,0.0,24.2,54.11284506,1338.0,0.0,777.5,671.0238446,51049,142,7911.375,12747.80465,28363.0,38.0,63291.0,15822.75,14904.83314,28641.0,545.0,29364.0,9788.0,16721.43965,29096.0,48.0,0,0,0,0,172,136,79.0001738,63.20013904,0.0,1338.0,323.1,551.7194235,304394.3222,0,0,0,1,0,0,0,0,0.0,359.0,24.2,777.5,0,0,0,0,0,0,5,121,4,3110,65535,4050,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
12715,1495,53444,2560,21,6,457,9140721,9,15,107.0,188.0,23.0,0.0,11.88888889,9.545214042,34.0,0.0,12.53333333,14.54975045,32,2,397422.6522,1031784.59,3144794.0,3.0,6130132.0,766266.5,1417585.928,3189415.0,4.0,9140603.0,652900.2143,1273569.971,3144794.0,3.0,0,0,0,0,296,488,0.984605044,1.641008406,0.0,34.0,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1.0,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
11385,1495,50972,2560,22,6,297,77,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25974,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12987.01299,12987.01299,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
99151,1345,5968,1920,8080,6,110,1008804,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17,5,201760.8,275538.2526,507696.0,496.0,1008308.0,504154.0,5840.702013,508284.0,500024.0,1008216.0,504108.0,5863.32943,508254.0,499962.0,0,0,0,0,92,60,2.973818502,2.973818502,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
20361,1541,42260,2610,80,6,78,11906517,7,5,398.0,11632.0,398.0,0.0,56.85714286,150.4298603,10184.0,0.0,2326.4,4437.056321,1010,1,1082410.636,2444345.49,6900863.0,2.0,6905110.0,1150851.667,2818318.403,6903720.0,2.0,11900000.0,2976608.75,3522701.816,6900863.0,192.0,0,0,0,0,232,168,0.587913325,0.419938089,0.0,10184.0,925.3846154,2811.236191,7903048.923,0,0,0,1,0,0,0,0,0.0,1002.5,56.85714286,2326.4,0,0,0,0,0,0,7,398,5,11632,29200,235,1,32,747.0,0.0,747.0,747.0,6900863.0,0.0,6900863.0,6900863.0,DoS GoldenEye,0.0
17931,1541,37400,2610,80,6,22,63092856,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32000000.0,997453.0,63100000.0,10500000.0,11900000.0,32000000.0,997453.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110947585,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013187.0,0.0,7013187.0,7013187.0,18700000.0,12200000.0,32000000.0,8015913.0,DoS Slowhttptest,0.0
37053,426,55827,867,80,6,29,73892759,8,6,56.0,11601.0,20.0,0.0,7.0,5.656854249,4380.0,0.0,1933.5,1757.789948,157,0,5684058.385,18700000.0,67800000.0,1.0,73700000.0,10500000.0,25400000.0,67800000.0,1.0,182686.0,36537.2,64485.79352,148956.0,16.0,0,0,0,0,172,132,0.108265006,0.081198755,0.0,4380.0,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0.0,833.0714286,7.0,1933.5,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2023.0,0.0,2023.0,2023.0,36900000.0,43800000.0,67800000.0,5863848.0,DDoS,0.0
13033,1495,54082,2560,21,6,462,8101658,9,15,109.0,188.0,24.0,0.0,12.11111111,9.803627447,34.0,0.0,12.53333333,14.54975045,36,2,352246.0,910902.9533,2838973.0,3.0,5535228.0,691903.5,1275545.612,2883546.0,3.0,8101567.0,578683.3571,1123870.941,2838973.0,3.0,0,0,0,0,296,488,1.110883723,1.851472871,0.0,34.0,11.88,12.71586935,161.6933333,0,0,0,1,0,0,0,0,1.0,12.375,12.11111111,12.53333333,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
16619,1541,34776,2610,80,6,15,63111131,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,999492.0,63100000.0,10500000.0,11900000.0,32100000.0,999492.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110915458,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015244.0,0.0,7015244.0,7015244.0,18700000.0,12200000.0,32100000.0,8016138.0,DoS Slowhttptest,0.0
19669,1541,40876,2610,80,6,78,13195079,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13200000.0,0.0,13200000.0,13200000.0,13200000.0,13200000.0,0.0,13200000.0,13200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.151571658,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,13200000.0,0.0,13200000.0,13200000.0,DoS GoldenEye,0.0
16285,1541,34108,2610,80,6,71,10577616,7,6,645.0,11632.0,645.0,0.0,92.14285714,243.7870851,5792.0,0.0,1938.666667,2544.918912,1160,1,881468.0,2061646.85,5571666.0,14.0,5574154.0,929025.6667,2274833.454,5572510.0,191.0,10600000.0,2115511.0,2903335.344,5571666.0,14.0,0,0,0,0,232,200,0.661774827,0.567235566,0.0,5792.0,876.9285714,1851.893105,3429508.071,0,0,0,1,0,0,0,0,0.0,944.3846154,92.14285714,1938.666667,0,0,0,0,0,0,7,645,6,11632,29200,237,1,32,802.0,0.0,802.0,802.0,5571666.0,0.0,5571666.0,5571666.0,DoS GoldenEye,0.0
15664,1495,59388,2560,21,6,14,249,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,56224,12048,124.5,19.09188309,138.0,111.0,249.0,249.0,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8032.128514,4016.064257,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
63247,769,42982,1409,146,6,115,59,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,101694,33898,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,16949.15254,16949.15254,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
19558,1541,40654,2610,80,6,77,10509057,8,4,419.0,11632.0,419.0,0.0,52.375,148.1388707,11632.0,0.0,2908.0,5816.0,1146,1,955368.8182,2127449.582,5503314.0,25.0,5507660.0,786808.5714,2080786.147,5505588.0,197.0,10500000.0,3503010.667,3043105.114,5503314.0,944.0,0,0,0,0,264,136,0.761248131,0.380624066,0.0,11632.0,927.0,3218.536262,10400000.0,0,0,0,1,0,0,0,0,0.0,1004.25,52.375,2908.0,0,0,0,0,0,0,8,419,4,11632,29200,235,1,32,969.0,0.0,969.0,969.0,5503314.0,0.0,5503314.0,5503314.0,DoS GoldenEye,0.0
20018,426,32838,867,80,6,39,1343998,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17,2,447999.3333,773365.305,1341003.0,3.0,1343998.0,447999.3333,773365.305,1341003.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,2.976194905,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
12553,1495,53120,2560,21,6,455,4,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,3500000,500000,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0.0,14.0,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
29681,1541,60896,2610,80,6,8,3000728,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1500364.0,712449.68,2004142.0,996586.0,3000728.0,1500364.0,712449.68,2004142.0,996586.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999757392,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
40622,426,59396,867,80,6,32,8040162,5,0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3,0,2010040.5,4018743.777,8038156.0,0.0,8040162.0,2010040.5,4018743.777,8038156.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,0.621878017,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2006.0,0.0,2006.0,2006.0,8038156.0,0.0,8038156.0,8038156.0,DDoS,0.0
17627,426,30447,867,80,6,38,39232,3,4,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,8760.0,0.0,2900.25,4128.319301,296365,178,6538.666667,13848.7851,34636.0,108.0,34973.0,17486.5,24489.22915,34803.0,170.0,39065.0,13021.66667,19053.13954,34914.0,187.0,0,0,0,0,72,92,76.46818923,101.9575856,0.0,8760.0,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1.0,1661.0,8.666666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
23560,1541,48658,2610,80,6,33,111390190,5,3,530.0,0.0,520.0,0.0,106.0,231.4735406,0.0,0.0,0.0,0.0,4,0,15900000.0,41400000.0,110000000.0,52.0,111000000.0,27800000.0,54700000.0,110000000.0,640.0,110000000.0,55000000.0,77700000.0,110000000.0,5242.0,0,0,0,0,168,104,0.044887256,0.026932354,0.0,520.0,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0.0,66.25,106.0,0.0,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5344.0,0.0,5344.0,5344.0,110000000.0,0.0,110000000.0,110000000.0,DoS Slowhttptest,0.0
11188,1495,50576,2560,22,6,293,75,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26666,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13333.33333,13333.33333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
9333,1495,46836,2560,22,6,254,76,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26315,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13157.89474,13157.89474,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
26375,1541,54284,2610,80,6,501,101998483,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,34000000.0,58900000.0,102000000.0,42.0,102000000.0,102000000.0,0.0,102000000.0,102000000.0,102000000.0,102000000.0,0.0,102000000.0,102000000.0,1,0,0,0,64,64,0.019608135,0.019608135,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1.0,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,42.0,0.0,42.0,42.0,102000000.0,0.0,102000000.0,102000000.0,DoS slowloris,0.0
12207,1495,52426,2560,21,6,449,4,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,3500000,500000,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0.0,14.0,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
11310,1495,50820,2560,22,6,295,84,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23809,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11904.7619,11904.7619,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
11856,1495,52002,2560,22,6,306,13384937,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,355,3,257402.6346,697302.9924,2588392.0,3.0,10900000.0,545580.1,963845.5916,2638130.0,222.0,13400000.0,431768.7742,865384.7155,2588392.0,3.0,0,0,0,0,680,1032,1.568927818,2.390747151,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1.0,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
17343,1541,36224,2610,80,6,54,98694663,6,7,338.0,11595.0,320.0,0.0,56.33333333,129.2031991,5792.0,0.0,1656.428571,2120.732252,120,0,8224555.25,28500000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,3.0,98700000.0,16400000.0,40300000.0,98700000.0,45.0,0,0,0,0,164,232,0.060793561,0.070925821,0.0,5792.0,852.7857143,1666.697711,2777881.258,1,0,0,0,0,0,0,0,1.0,918.3846154,56.33333333,1656.428571,0,0,0,0,0,0,6,338,7,11595,0,235,3,20,13014.0,0.0,13014.0,13014.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk,0.0
36189,426,54963,867,80,6,38,15279,3,4,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,761371,458,2546.5,4811.554167,12215.0,41.0,2653.0,1326.5,1554.927812,2426.0,227.0,15144.0,5048.0,6302.566699,12215.0,370.0,0,0,0,0,72,92,196.3479285,261.797238,0.0,11595.0,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1.0,1661.857143,8.666666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
34590,426,53364,867,80,6,28,3450828,5,0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8,1,862707.0,1724296.033,3449151.0,226.0,3450828.0,862707.0,1724296.033,3449151.0,226.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,1.44892762,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
